timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi)
11/10/2022 1:33:00 AM,85.30000305,3.5,7.900000095,0.5,10,122.6999969
11/10/2022 1:53:00 AM,84.40000153,3.400000095,7.199999809,0,8.5,64
11/10/2022 1:55:00 AM,84.40000153,3.400000095,7.199999809,0,8.5,64
11/10/2022 1:56:00 AM,83.19999695,2.200000048,7.599999905,0.079999998,7.199999809,69.30000305
11/10/2022 1:58:00 AM,83.19999695,2.200000048,7.599999905,0.079999998,7.199999809,69.30000305
11/10/2022 1:59:00 AM,83.19999695,2.200000048,7.599999905,0.079999998,7.199999809,69.30000305
11/10/2022 2:02:00 AM,83.19999695,2.200000048,7.599999905,0.079999998,7.199999809,69.30000305
11/10/2022 2:03:00 AM,70.5,71.59999847,6.699999809,0.610000014,10.10000038,112.4000015
11/10/2022 2:05:00 AM,70.5,71.59999847,6.699999809,0.610000014,10.10000038,112.4000015
11/10/2022 2:06:00 AM,70.5,71.59999847,6.699999809,0.610000014,10.10000038,112.4000015
11/10/2022 2:12:00 AM,70.90000153,59.79999924,5.900000095,0.550000012,11.19999981,120.0999985
11/10/2022 2:12:00 AM,70.90000153,59.79999924,5.900000095,0.550000012,11.19999981,120.0999985
11/10/2022 2:32:00 AM,68.69999695,63.59999847,5.599999905,0.629999995,10.30000019,123.3000031
11/10/2022 2:53:00 AM,66.30000305,59.40000153,6.400000095,0.569999993,11.30000019,108.9000015
11/10/2022 3:01:00 AM,74.80000305,52.70000076,6.800000191,0.629999995,11.39999962,118.1999969
11/10/2022 3:02:00 AM,74.80000305,52.70000076,6.800000191,0.629999995,11.39999962,118.1999969
11/10/2022 3:03:00 AM,74.80000305,52.70000076,6.800000191,0.629999995,11.39999962,118.1999969
11/10/2022 3:03:00 AM,74.80000305,52.70000076,6.800000191,0.629999995,11.39999962,118.1999969
11/10/2022 3:13:00 AM,66.90000153,59.40000153,6.5,0.660000026,11.39999962,114.6999969
11/10/2022 3:33:00 AM,64.69999695,60.5,6.400000095,0.620000005,10.10000038,129
11/10/2022 3:53:00 AM,72.69999695,55.09999847,6.5,0.600000024,10.10000038,122.0999985
11/10/2022 4:09:00 AM,62.59999847,47.5,6.099999905,0.589999974,10.69999981,129.8999939
11/10/2022 4:13:00 AM,62.59999847,47.5,6.099999905,0.589999974,10.69999981,129.8999939
11/10/2022 4:15:00 AM,63,54.20000076,6.199999809,0.610000014,9.899999619,120
11/10/2022 4:29:00 AM,64.59999847,48.29999924,5.699999809,0.639999986,11.5,115.6999969
11/10/2022 4:33:00 AM,64.59999847,48.29999924,5.699999809,0.639999986,11.5,115.6999969
11/10/2022 4:34:00 AM,61.29999924,51.29999924,5.699999809,0.550000012,11.39999962,122.5999985
11/10/2022 4:44:00 AM,68.5,45.59999847,6.199999809,0.579999983,10.80000019,114.3000031
11/10/2022 4:52:00 AM,65.40000153,51.09999847,6.599999905,0.649999976,11,120
11/10/2022 5:12:00 AM,173,62.90000153,5.699999809,0.620000005,11,124
11/10/2022 5:12:00 AM,173,62.90000153,5.699999809,0.620000005,11,124
