timestamp,Discharge Pressure(psi),Average Amps(Amps),Intake Temperature(F),Drive Frequency(Hz),Motor Temperature(F),Intake Pressure(psi),Gas Lock,State,Dif
11/9/2022 12:32,142.5,62.09999847,6.699999809,0.600000024,10.10000038,128.1000061,0,CLEAR,18.65
11/9/2022 12:52,141.3000031,61.29999924,6.099999905,0.579999983,11.10000038,119.4000015,0,CLEAR,20.08333333
11/9/2022 12:55,141.3000031,61.29999924,6.099999905,0.579999983,11.10000038,119.4000015,0,CLEAR,2.15
11/9/2022 12:55,141.3000031,61.29999924,6.099999905,0.579999983,11.10000038,119.4000015,0,CLEAR,0.716666667
11/9/2022 12:58,164.3999939,56.40000153,6.199999809,0.560000002,10,118.4000015,0,CLEAR,2.15
11/9/2022 12:58,164.3999939,56.40000153,6.199999809,0.560000002,10,118.4000015,0,CLEAR,0.716666667
11/9/2022 13:09,164.3999939,56.40000153,6.199999809,0.560000002,10,118.4000015,0,CLEAR,10.86666667
11/9/2022 13:33,152.6999969,60.09999847,6.300000191,0.629999995,11.19999981,116.5,0,CLEAR,23.58333333
11/9/2022 13:53,147.3999939,52.20000076,5.900000095,0.649999976,10,125.5999985,0,CLEAR,20.08333333
11/9/2022 14:13,145.8000031,53.29999924,6.400000095,0.560000002,10.89999962,109.0999985,0,CLEAR,20.08333333
11/9/2022 14:33,144,52.79999924,6.699999809,0.560000002,10.60000038,111.4000015,0,CLEAR,20.08333333
11/9/2022 14:53,145.1000061,54.20000076,5.5,0.569999993,10.89999962,126.1999969,0,CLEAR,20.1
11/9/2022 15:02,153.1000061,45.59999847,6.400000095,0.579999983,10.80000019,105.0999985,0,CLEAR,8.6
11/9/2022 15:12,160.3000031,51.90000153,6.800000191,0.610000014,11.19999981,124.1999969,0,CLEAR,10.76666667
11/9/2022 15:32,71.40000153,3.599999905,5.599999905,0.629999995,11.60000038,106.6999969,0,CLEAR,20.08333333
11/9/2022 15:53,67,3.700000048,5.599999905,0.540000021,10.80000019,122.1999969,0,CLEAR,20.08333333
11/9/2022 16:09,69.69999695,3.799999952,6.699999809,0.649999976,11.19999981,106.0999985,0,CLEAR,16.5
11/9/2022 16:10,69.69999695,3.799999952,6.699999809,0.649999976,11.19999981,106.0999985,0,CLEAR,0.716666667
11/9/2022 16:11,72.40000153,3.5,5.900000095,0.649999976,11.19999981,110.0999985,0,CLEAR,1.433333333
11/9/2022 16:12,72.40000153,3.5,5.900000095,0.649999976,11.19999981,110.0999985,0,CLEAR,0.716666667
11/9/2022 16:13,72.40000153,3.5,5.900000095,0.649999976,11.19999981,110.0999985,0,CLEAR,0.716666667
11/9/2022 16:33,68.30000305,3.799999952,6.599999905,0.519999981,9.100000381,147.6000061,0,CLEAR,20.1
11/9/2022 16:53,69,3.400000095,7,0.49000001,9,135.1000061,0,CLEAR,20.08333333
11/9/2022 17:13,72.80000305,3.299999952,7.400000095,0,10.30000019,22,0,HI,20.08333333
11/9/2022 17:19,86.80000305,3.299999952,8,0,8.100000381,67.69999695,0,HI,6.466666667
11/9/2022 17:27,86.80000305,3.299999952,8,0,8.100000381,67.69999695,0,HI,7.883333333
11/9/2022 17:31,76.80000305,2.900000095,6.800000191,0.25999999,8,71.5,0,CLEAR,3.583333333
11/9/2022 17:32,76.80000305,2.900000095,6.800000191,0.25999999,8,71.5,0,CLEAR,0.716666667
11/9/2022 17:33,76.80000305,2.900000095,6.800000191,0.25999999,8,71.5,0,CLEAR,1.433333333
11/9/2022 17:34,76.80000305,2.900000095,6.800000191,0.25999999,8,71.5,0,CLEAR,0.716666667
11/9/2022 17:34,76.80000305,2.900000095,6.800000191,0.25999999,8,71.5,0,CLEAR,0.733333333
11/9/2022 17:37,67.59999847,69.5,5.900000095,0.610000014,11.5,109.5,0,CLEAR,2.15
11/9/2022 17:52,75.5,67.80000305,6.699999809,0.620000005,10.80000019,111.3000031,0,CLEAR,15.78333333
11/9/2022 18:12,74.19999695,56,5.800000191,0.620000005,11.5,117.9000015,0,CLEAR,20.08333333
11/9/2022 18:33,69.80000305,61.90000153,6.199999809,0.579999983,11,111.0999985,0,CLEAR,20.08333333
11/9/2022 18:42,63.70000076,61.09999847,5.699999809,0.560000002,9.699999809,122.0999985,0,CLEAR,9.333333333
11/9/2022 18:44,73.5,58.70000076,6.300000191,0.639999986,10.60000038,120,0,CLEAR,2.15
11/9/2022 18:49,72.09999847,52.40000153,6.400000095,0.560000002,11,115.3000031,0,CLEAR,5.016666667
11/9/2022 18:53,72.09999847,52.40000153,6.400000095,0.560000002,11,115.3000031,0,CLEAR,3.583333333
11/9/2022 19:13,72,55.20000076,5.599999905,0.629999995,10.89999962,110.5,0,CLEAR,20.1
11/9/2022 19:33,61.90000153,56.59999847,5.5,0.569999993,11.60000038,125.0999985,0,CLEAR,20.08333333
11/9/2022 19:53,66.09999847,52,6,0.569999993,10.30000019,131.5,0,CLEAR,20.08333333
11/9/2022 19:56,63.29999924,53.29999924,6.099999905,0.600000024,9.899999619,114,0,CLEAR,2.866666667
11/9/2022 20:13,71.30000305,50.79999924,6.699999809,0.589999974,11.19999981,124.3000031,0,CLEAR,17.21666667
11/9/2022 20:32,66.69999695,45.40000153,6.599999905,0.600000024,11.89999962,123.9000015,0,CLEAR,19.38333333
11/9/2022 20:52,152.5,61.5,6.699999809,0.629999995,9.800000191,118,0,CLEAR,20.08333333
11/9/2022 21:13,171.6999969,59.40000153,6.400000095,0.610000014,10.60000038,124.9000015,0,CLEAR,20.08333333
11/9/2022 21:15,171.6999969,59.40000153,6.400000095,0.610000014,10.60000038,124.9000015,0,CLEAR,2.15
11/9/2022 21:15,171.6999969,59.40000153,6.400000095,0.610000014,10.60000038,124.9000015,0,CLEAR,0.716666667
11/9/2022 21:17,171.6999969,59.40000153,6.400000095,0.610000014,10.60000038,124.9000015,0,CLEAR,1.433333333
11/9/2022 21:18,171.6999969,59.40000153,6.400000095,0.610000014,10.60000038,124.9000015,0,CLEAR,0.716666667
11/9/2022 21:33,147.6999969,62.29999924,6.300000191,0.649999976,11.60000038,120.8000031,0,CLEAR,15.06666667
11/9/2022 21:53,164.6000061,61.5,6.599999905,0.569999993,9.899999619,111.1999969,0,CLEAR,20.1
11/9/2022 22:13,166.8000031,53.09999847,5.900000095,0.589999974,11.10000038,118.0999985,0,CLEAR,20.08333333
11/9/2022 22:33,152.3999939,52.59999847,6.5,0.540000021,11,127.4000015,0,CLEAR,20.08333333
11/9/2022 22:53,152.3999939,55.70000076,5.599999905,0.569999993,10.19999981,110.1999969,0,CLEAR,20.08333333
11/9/2022 23:00,136.5,48.20000076,6.300000191,0.600000024,11,127.5,1,CLEAR,7.183333333
